objectid,st_case,year,state,county,fatals,a_crainj,a_region,a_ru,a_inter,a_relrd,a_intsec,a_roadfc,a_junc,a_mancol,a_tod,a_dow,a_ct,a_weather,a_lt,a_mc,a_spcra,a_ped,a_ped_f,a_pedal,a_pedal_f,a_roll,a_polpur,a_posbac,a_d15_19,a_d16_19,a_d15_20,a_d16_20,a_d65_pls,a_d21_24,a_d16_24,a_rd,a_hr,a_dist,a_drowsy,bia,spj_indian,indian_res
21033,340134,2020,34,13,1,1,2,2,1,1,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21034,340135,2020,34,41,1,1,2,2,2,1,2,3,2,6,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
21035,340136,2020,34,39,1,1,2,2,2,1,2,4,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
21036,340137,2020,34,37,1,1,2,2,2,1,2,3,3,4,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
21037,340138,2020,34,35,1,1,2,2,2,4,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
21038,340139,2020,34,1,1,1,2,1,2,1,1,4,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
21039,340140,2020,34,35,1,1,2,2,2,4,2,4,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
21040,340141,2020,34,1,1,1,2,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21041,340142,2020,34,19,1,1,2,2,2,1,2,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21042,340143,2020,34,21,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21043,340144,2020,34,29,1,1,2,2,2,2,2,6,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21044,340145,2020,34,3,1,1,2,2,2,1,1,3,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
21045,340146,2020,34,19,1,1,2,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
21046,340147,2020,34,17,1,1,2,2,2,1,1,4,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,2,0,0,0
21047,340148,2020,34,35,1,1,2,2,2,1,2,3,2,1,1,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21048,340149,2020,34,13,2,1,2,2,2,4,1,5,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21049,340150,2020,34,35,1,1,2,2,2,1,1,3,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21050,340151,2020,34,3,1,1,2,2,2,1,1,4,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
21051,340152,2020,34,1,1,1,2,2,2,1,1,3,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
21052,340153,2020,34,25,1,1,2,2,2,1,1,3,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,2,0,0,0
21053,340154,2020,34,15,1,1,2,2,2,1,1,4,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21054,340155,2020,34,15,1,1,2,2,2,1,1,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
21055,340156,2020,34,33,1,1,2,3,2,2,2,6,2,1,1,1,1,1,2,2,2,1,1,2,2,1,2,3,2,2,2,2,1,2,2,1,2,1,2,0,0,0
21056,340157,2020,34,11,1,1,2,2,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21057,340158,2020,34,7,1,1,2,2,2,6,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
21058,340159,2020,34,7,1,1,2,2,2,2,2,3,3,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
21059,340160,2020,34,25,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21060,340161,2020,34,37,1,1,2,2,2,4,2,5,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
21061,340162,2020,34,11,1,1,2,1,2,1,1,4,1,2,1,2,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21062,340163,2020,34,31,1,1,2,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
21063,340164,2020,34,3,1,1,2,2,2,1,2,3,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,2,1,2,0,0,0
21064,340165,2020,34,11,1,1,2,1,2,4,2,4,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
21065,340166,2020,34,7,1,1,2,2,2,2,2,2,2,5,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21066,340167,2020,34,23,1,1,2,2,2,1,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,1,2,2,0,0,0
21067,340168,2020,34,27,1,1,2,2,2,1,1,3,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
21068,340169,2020,34,5,1,1,2,3,2,4,2,6,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
21069,340170,2020,34,23,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21070,340171,2020,34,5,1,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21071,340172,2020,34,23,1,1,2,2,2,1,1,4,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,0,0,0
21072,340173,2020,34,7,1,1,2,2,2,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
21073,340174,2020,34,3,5,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21074,340175,2020,34,27,1,1,2,2,2,1,1,4,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,1,2,2,2,1,1,2,0,0,0
21075,340176,2020,34,5,1,1,2,2,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
21076,340177,2020,34,11,1,1,2,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21077,340178,2020,34,5,3,1,2,2,2,1,1,3,1,4,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21078,340179,2020,34,29,1,1,2,1,2,4,2,2,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,0,0,0
21079,340180,2020,34,9,1,1,2,2,2,4,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,0,0,0
21080,340181,2020,34,23,2,1,2,2,2,3,2,3,2,1,1,1,3,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
21081,340182,2020,34,5,1,1,2,2,2,1,2,3,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
21082,340183,2020,34,15,1,1,2,2,1,4,2,1,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
21083,340184,2020,34,17,1,1,2,2,2,3,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21084,340185,2020,34,37,1,1,2,1,2,1,2,6,2,3,1,2,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21085,340186,2020,34,3,1,1,2,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
21086,340187,2020,34,9,1,1,2,2,2,1,2,4,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21087,340188,2020,34,7,1,1,2,2,2,4,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
21088,340189,2020,34,5,1,1,2,2,2,1,2,3,2,1,1,2,3,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21089,340190,2020,34,23,1,1,2,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,2,0,0,0
21090,340191,2020,34,15,1,1,2,2,2,3,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
21091,340192,2020,34,23,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
21092,340193,2020,34,15,1,1,2,2,2,1,2,3,3,4,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,2,2,2,0,0,0
21093,340194,2020,34,29,1,1,2,2,1,3,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21094,340195,2020,34,31,1,1,2,2,2,1,2,5,3,4,1,2,2,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
21095,340196,2020,34,33,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,0
21096,340197,2020,34,5,1,1,2,1,2,4,2,6,2,1,2,2,1,6,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
21097,340198,2020,34,13,1,1,2,2,2,1,2,4,3,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,0,0,0
21098,340199,2020,34,23,1,1,2,2,2,1,1,3,1,4,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
21099,340200,2020,34,23,1,1,2,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
21100,340201,2020,34,41,1,1,2,2,2,1,2,4,3,4,1,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
21101,340202,2020,34,41,1,1,2,1,2,1,1,5,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
21102,340203,2020,34,39,1,1,2,2,2,4,2,2,3,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21103,340204,2020,34,29,1,1,2,2,2,1,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,0,0,0
21104,340205,2020,34,15,1,1,2,2,2,1,2,4,3,2,1,1,3,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
21105,340206,2020,34,23,1,1,2,2,2,1,1,3,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21106,340207,2020,34,23,1,1,2,2,1,4,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21107,340208,2020,34,11,1,1,2,1,2,4,2,4,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21108,340209,2020,34,39,1,1,2,2,2,1,1,3,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21109,340210,2020,34,39,1,1,2,2,2,1,1,3,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
21110,340211,2020,34,7,2,1,2,2,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
21111,340212,2020,34,35,1,1,2,2,2,1,1,3,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,0,0,0
21112,340213,2020,34,29,1,1,2,2,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21113,340214,2020,34,17,1,1,2,2,2,1,2,4,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
21114,340215,2020,34,3,1,1,2,2,1,1,2,1,2,5,2,1,2,13,1,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
21115,340216,2020,34,37,1,1,2,1,2,1,2,4,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21116,340217,2020,34,17,1,1,2,2,2,4,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21117,340218,2020,34,7,1,1,2,2,2,4,2,6,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
21118,340219,2020,34,7,1,1,2,2,2,4,2,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21119,340220,2020,34,7,1,1,2,2,2,4,2,3,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
21120,340221,2020,34,7,1,1,2,2,2,1,2,6,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
21121,340222,2020,34,25,1,1,2,1,1,1,2,1,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21122,340223,2020,34,5,1,1,2,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21123,340224,2020,34,13,1,1,2,2,2,1,1,4,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21124,340225,2020,34,25,1,1,2,2,2,1,1,3,1,4,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
21125,340226,2020,34,3,1,1,2,2,2,1,1,3,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
21126,340227,2020,34,13,3,1,2,2,2,4,2,3,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
21127,340228,2020,34,33,2,1,2,2,2,1,1,4,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
21128,340229,2020,34,23,1,1,2,2,2,1,1,3,1,4,2,2,3,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,0,0,0
21129,340230,2020,34,39,1,1,2,2,1,4,2,1,3,1,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21130,340231,2020,34,25,1,1,2,2,2,1,2,4,3,4,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
21131,340232,2020,34,21,1,1,2,3,3,1,2,7,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
21132,340233,2020,34,1,1,1,2,2,2,1,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,0,0,0
21133,340234,2020,34,5,1,1,2,2,2,1,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,2,0,0,0
21134,340235,2020,34,15,2,1,2,1,2,1,2,6,2,3,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
21135,340236,2020,34,5,1,1,2,2,2,1,1,3,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,2,1,2,0,0,0
21136,340237,2020,34,1,1,1,2,2,2,4,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21137,340238,2020,34,3,1,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21138,340239,2020,34,3,1,1,2,2,2,1,1,2,1,4,2,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
21139,340240,2020,34,3,1,1,2,2,2,1,1,4,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
21140,340241,2020,34,3,1,1,2,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21141,340242,2020,34,25,1,1,2,2,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
21142,340243,2020,34,9,1,1,2,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21143,340244,2020,34,1,1,1,2,1,2,4,2,5,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
21144,340245,2020,34,17,1,1,2,2,2,1,2,4,2,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21145,340246,2020,34,17,1,1,2,2,2,2,1,6,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
21146,340247,2020,34,17,1,1,2,2,2,3,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,0,0,0
21147,340248,2020,34,1,1,1,2,1,2,1,2,3,2,4,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21148,340249,2020,34,1,1,1,2,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,0,0,0
21149,340250,2020,34,27,1,1,2,2,3,4,1,7,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
21150,340251,2020,34,27,1,1,2,2,1,4,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,1,1,2,2,1,1,2,2,2,0,0,0
21151,340252,2020,34,1,1,1,2,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
21152,340253,2020,34,9,1,1,2,2,2,1,2,4,2,1,1,1,2,1,2,2,2,2,2,1,1,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
21153,340254,2020,34,5,1,1,2,2,2,1,1,6,1,4,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21154,340255,2020,34,1,3,1,2,1,2,4,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
21155,340256,2020,34,19,1,1,2,1,1,1,2,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21156,340257,2020,34,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21157,340258,2020,34,17,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21158,340259,2020,34,27,1,1,2,2,1,4,2,1,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21159,340260,2020,34,13,1,1,2,2,2,1,1,4,1,1,1,1,2,1,1,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
21160,340261,2020,34,23,1,1,2,2,2,1,2,3,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21161,340262,2020,34,23,1,1,2,2,2,1,1,3,1,4,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,0,0,0
21162,340263,2020,34,1,1,1,2,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21163,340264,2020,34,1,1,1,2,2,2,1,1,3,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
21164,340265,2020,34,11,1,1,2,2,2,1,1,5,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21165,340266,2020,34,25,1,1,2,2,2,4,2,2,3,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
21166,340267,2020,34,25,1,1,2,2,2,3,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21167,340268,2020,34,17,1,1,2,2,2,4,2,4,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
21168,340269,2020,34,35,1,1,2,2,1,1,2,1,2,2,2,1,3,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
21169,340270,2020,34,3,1,1,2,2,2,4,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21170,340271,2020,34,23,1,1,2,2,2,1,1,3,1,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,0,0,0
21171,340272,2020,34,1,1,1,2,2,2,1,1,4,1,4,1,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21172,340273,2020,34,21,1,1,2,2,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
21173,340274,2020,34,9,2,1,2,1,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
21174,340275,2020,34,23,1,1,2,2,2,1,1,3,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21175,340276,2020,34,7,1,1,2,2,2,1,1,3,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
21176,340277,2020,34,1,1,1,2,2,2,4,2,6,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
21177,340278,2020,34,15,1,1,2,2,2,1,2,4,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,2,0,0,0
21178,340279,2020,34,27,1,1,2,2,2,4,1,4,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
21179,340280,2020,34,29,1,1,2,2,2,4,2,4,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
21180,340281,2020,34,31,1,1,2,2,2,1,1,2,1,2,1,1,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,0,0,0
21181,340282,2020,34,21,1,1,2,2,2,1,2,3,3,2,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
21182,340283,2020,34,21,1,1,2,2,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
21183,340284,2020,34,15,1,1,2,2,2,3,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
21184,340285,2020,34,23,1,1,2,2,2,1,2,2,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21185,340286,2020,34,39,1,1,2,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
21186,340287,2020,34,23,1,1,2,2,2,4,2,4,2,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,1,2,0,0,0
